gene_callers_id	source	accession	function	e_value
3043	PANTHER	PTHR30506:SF3		1.3E-65
3043	PANTHER	PTHR30506		1.3E-65
3043	Pfam	PF03458	UPF0126 domain	9.5E-20
3043	Pfam	PF03458	UPF0126 domain	2.6E-19
1020	Pfam	PF07804	HipA-like C-terminal domain	1.4E-46
1020	PANTHER	PTHR37419		4.6E-32
3221	Gene3D	G3DSA:3.30.565.10		0.0039
3221	PANTHER	PTHR43711		3.3E-16
3221	PANTHER	PTHR43711		3.3E-16
3221	Gene3D	G3DSA:3.30.565.10		1.0E-4
217	PANTHER	PTHR35810		5.6E-28
1997	Pfam	PF03235	Protein of unknown function DUF262	3.8E-18
1997	PANTHER	PTHR39639		4.9E-23
2187	SUPERFAMILY	SSF53335		3.07E-13
1324	SUPERFAMILY	SSF46955		3.97E-6
1324	PANTHER	PTHR34585		3.2E-27
1324	Gene3D	G3DSA:1.10.10.10		6.8E-6
1324	PANTHER	PTHR34585:SF10		3.2E-27
1324	Pfam	PF12728	Helix-turn-helix domain	6.5E-9
3425	SUPERFAMILY	SSF56219		2.36E-28
3425	Pfam	PF03372	Endonuclease/Exonuclease/phosphatase family	7.9E-10
3425	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	6.0
3425	PANTHER	PTHR41349		4.8E-43
3425	Gene3D	G3DSA:3.60.10.10		1.1E-25
3877	TIGRFAM	TIGR00698	TIGR00698: conserved hypothetical protein	2.7E-87
3877	PANTHER	PTHR30106:SF2		4.5E-96
3877	PANTHER	PTHR30106		4.5E-96
3877	Pfam	PF03601	Conserved hypothetical protein 698	3.3E-90
3481	MobiDBLite	mobidb-lite	consensus disorder prediction	0
3481	Pfam	PF12984	Domain of unknown function, B. Theta Gene description (DUF3868)	3.8E-13
3068	Pfam	PF16464	Domain of unknown function (DUF5045)	1.0E-31
3068	Coils	Coil		0
1573	PANTHER	PTHR38454		1.2E-139
1573	PANTHER	PTHR38454		1.2E-139
1573	Pfam	PF09586	Bacterial membrane protein YfhO	2.6E-7
1072	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	7.0
1072	Pfam	PF16153	Domain of unknown function (DUF4861)	3.4E-112
427	Pfam	PF13274	Protein of unknown function (DUF4065)	2.3E-23
3554	PANTHER	PTHR42775:SF1		3.4E-104
3554	Pfam	PF03773	Predicted permease	3.0E-63
3554	PANTHER	PTHR42775		3.4E-104
1862	Pfam	PF03734	L,D-transpeptidase catalytic domain	8.1E-10
1862	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	6.0
1862	SUPERFAMILY	SSF141523		1.44E-11
1862	Gene3D	G3DSA:2.40.440.10		1.3E-13
3506	Pfam	PF13496	Domain of unknown function (DUF4120)	8.0E-58
1809	Pfam	PF11589	Domain of unknown function (DUF3244)	2.9E-14
865	PANTHER	PTHR40081		0.0
2431	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	6.0
2431	Pfam	PF13590	Domain of unknown function (DUF4136)	1.0E-23
2987	PANTHER	PTHR40940		6.1E-25
2987	Pfam	PF13584	Oxygen tolerance	5.7E-175
2987	MobiDBLite	mobidb-lite	consensus disorder prediction	0
2520	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	7.0
2520	Gene3D	G3DSA:3.30.1450.10		5.9E-7
2520	Pfam	PF14771	Domain of unknown function (DUF4476)	1.1E-21
3930	PANTHER	PTHR35804		2.2E-63
3930	ProDom	PD022789	MEMBRANE SURFACE PRECURSOR SIGNAL PROTEIN YBJE TRANSMEMBRANE INNER PREDICTED STY0934	2.0E-84
3930	Pfam	PF03956	Lysine exporter LysO	8.2E-71
1926	CDD	cd13121	BF2867_like_C	2.50459E-9
1926	Pfam	PF13149	Fimbrillin-like	9.3E-42
1926	CDD	cd13120	BF2867_like_N	1.94447E-15
3103	PANTHER	PTHR11361:SF34		9.5E-16
3103	Pfam	PF01624	MutS domain I	3.2E-22
3103	Gene3D	G3DSA:3.40.1170.10		1.9E-25
3103	MobiDBLite	mobidb-lite	consensus disorder prediction	0
3103	PANTHER	PTHR11361		9.5E-16
3103	SUPERFAMILY	SSF55271		5.36E-21
1311	Pfam	PF12989	Domain of unknown function, B. Theta Gene description (DUF3873)	1.3E-31
4167	PANTHER	PTHR30273		3.0E-77
4167	Pfam	PF04773	FecR protein	2.0E-13
4167	Pfam	PF16344	Domain of unknown function (DUF4974)	1.7E-20
4167	PIRSF	PIRSF018266		1.1E-65
2862	PANTHER	PTHR33529		2.0E-138
2862	Pfam	PF03739	Predicted permease YjgP/YjgQ family	2.2E-63
2862	PANTHER	PTHR33529:SF3		2.0E-138
3875	Pfam	PF05658	Head domain of trimeric autotransporter adhesin	3.8E-6
4143	Pfam	PF16702	Domain of unknown function (DUF5063)	3.8E-63
1559	Gene3D	G3DSA:2.60.40.10		1.6E-6
1559	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	7.0
1559	TIGRFAM	TIGR04134	lipo_with_rSAM: putative lipoprotein, rSAM/lipoprotein system	6.1E-52
3252	Gene3D	G3DSA:2.40.160.20		2.7E-18
3252	Pfam	PF13568	Outer membrane protein beta-barrel domain	1.5E-41
3706	Gene3D	G3DSA:2.40.160.10		2.3E-40
3706	SUPERFAMILY	SSF56935		5.4E-19
1151	Pfam	PF04172	LrgB-like family	2.9E-74
1151	PANTHER	PTHR30249		1.9E-81
1151	PANTHER	PTHR30249:SF10		1.9E-81
2789	SUPERFAMILY	SSF102114		3.79E-8
2789	Gene3D	G3DSA:3.80.30.20		1.5E-6
4376	Pfam	PF13944	Calycin-like beta-barrel domain	7.7E-24
3400	PANTHER	PTHR36434		6.1E-88
3400	Pfam	PF04298	Putative neutral zinc metallopeptidase	8.1E-91
362	Pfam	PF01758	Sodium Bile acid symporter family	9.0E-7
2898	Pfam	PF14059	Domain of unknown function (DUF4251)	1.0E-29
2898	Coils	Coil		0
1296	Pfam	PF12992	Domain of unknown function, B. Theta Gene description (DUF3876)	1.1E-31
1296	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	5.0
3888	Gene3D	G3DSA:3.40.50.150		5.5E-29
3888	PIRSF	PIRSF003078		7.1E-57
3888	TIGRFAM	TIGR00138	rsmG_gidB: 16S rRNA (guanine(527)-N(7))-methyltransferase RsmG	1.2E-35
3888	Hamap	MF_00074	Ribosomal RNA small subunit methyltransferase G [rsmG].	23.561
3888	PANTHER	PTHR31760		3.8E-62
3888	Pfam	PF02527	rRNA small subunit methyltransferase G	5.1E-36
3888	CDD	cd02440	AdoMet_MTases	3.19642E-6
3888	SUPERFAMILY	SSF53335		4.8E-37
3902	MobiDBLite	mobidb-lite	consensus disorder prediction	0
2842	Pfam	PF14322	Starch-binding associating with outer membrane	2.4E-16
2842	Pfam	PF07980	SusD family	6.6E-10
2842	SUPERFAMILY	SSF48452		8.47E-63
2842	Gene3D	G3DSA:1.25.40.10		5.3E-18
1291	MobiDBLite	mobidb-lite	consensus disorder prediction	0
1291	Pfam	PF11888	Protein of unknown function (DUF3408)	7.2E-21
2788	Pfam	PF12987	Domain of unknown function, B. Theta Gene description (DUF3871)	5.3E-166
3445	MobiDBLite	mobidb-lite	consensus disorder prediction	0
3445	Pfam	PF13100	OstA-like protein	4.1E-76
3445	Gene3D	G3DSA:2.60.450.10		4.1E-13
3445	Gene3D	G3DSA:2.60.450.10		5.8E-24
3445	Gene3D	G3DSA:2.60.450.10		1.2E-16
1881	Pfam	PF09820	Predicted AAA-ATPase	1.7E-25
1881	PANTHER	PTHR34825		4.9E-42
1881	PANTHER	PTHR34825:SF2		4.9E-42
2867	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	6.0
2867	Pfam	PF15889	Domain of unknown function (DUF4738)	3.4E-52
2610	Gene3D	G3DSA:3.30.1460.30		3.3E-5
2610	Pfam	PF04237	YjbR	2.8E-10
2610	SUPERFAMILY	SSF142906		3.14E-18
2073	Pfam	PF07396	Phosphate-selective porin O and P	3.1E-83
2073	Gene3D	G3DSA:2.40.160.10		7.0E-25
3232	Pfam	PF10962	Protein of unknown function (DUF2764)	1.8E-122
3232	ProDom	PD181473	CT309 TC0583 CPN0087/CP0687/CPJ0087/CPB0087	1.0E-80
2798	PANTHER	PTHR36456		2.0E-23
2798	Pfam	PF05258	Protein of unknown function (DUF721)	1.4E-17
2677	PANTHER	PTHR40115		9.2E-44
2677	Pfam	PF16357	Putative PepSY_TM-like	2.9E-16
4224	Pfam	PF00534	Glycosyl transferases group 1	1.5E-22
4224	Gene3D	G3DSA:3.40.50.2000		8.7E-29
4224	SUPERFAMILY	SSF53756		3.18E-48
3531	MobiDBLite	mobidb-lite	consensus disorder prediction	0
3183	Pfam	PF02222	ATP-grasp domain	1.2E-6
3183	SUPERFAMILY	SSF56059		1.08E-27
3183	ProSiteProfiles	PS50975	ATP-grasp fold profile.	20.99
3183	Gene3D	G3DSA:3.30.470.20		5.8E-28
2749	SUPERFAMILY	SSF51126		6.28E-10
2749	SUPERFAMILY	SSF51126		6.28E-10
2749	Gene3D	G3DSA:2.160.20.10		9.1E-18
3617	Coils	Coil		0
3617	Gene3D	G3DSA:3.30.1330.60		2.2E-4
3617	Gene3D	G3DSA:2.40.160.20		3.3E-15
185	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	6.0
1643	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	5.0
2685	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	6.0
2685	Gene3D	G3DSA:2.170.15.10		2.5E-5
2522	Pfam	PF08281	Sigma-70, region 4	5.6E-13
2522	PANTHER	PTHR43133:SF2		1.3E-41
2522	Gene3D	G3DSA:1.10.1740.10		2.2E-20
2522	SUPERFAMILY	SSF88659		6.92E-13
2522	PANTHER	PTHR43133		1.3E-41
2522	TIGRFAM	TIGR02937	sigma70-ECF: RNA polymerase sigma factor, sigma-70 family	1.8E-27
2522	SUPERFAMILY	SSF88946		9.42E-23
2522	Gene3D	G3DSA:1.10.10.10		2.0E-10
2522	Pfam	PF04542	Sigma-70 region 2	1.2E-15
2522	ProSitePatterns	PS01063	Sigma-70 factors ECF subfamily signature.	0
3567	MobiDBLite	mobidb-lite	consensus disorder prediction	0
3901	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	5.0
3739	Pfam	PF14899	Domain of unknown function (DUF4492)	3.9E-30
1757	Pfam	PF16225	Domain of unknown function (DUF4884)	1.7E-30
845	SUPERFAMILY	SSF47729		1.77E-10
845	Pfam	PF00216	Bacterial DNA-binding protein	8.7E-5
845	Gene3D	G3DSA:4.10.520.10		5.8E-16
845	MobiDBLite	mobidb-lite	consensus disorder prediction	0
1184	PANTHER	PTHR33508		2.0E-21
1184	Pfam	PF01914	MarC family integral membrane protein	5.2E-15
266	Coils	Coil		0
460	Pfam	PF12989	Domain of unknown function, B. Theta Gene description (DUF3873)	7.1E-34
3752	Gene3D	G3DSA:2.40.160.20		3.9E-5
748	PANTHER	PTHR39201		8.8E-38
748	Pfam	PF12682	Flavodoxin	2.7E-57
748	Gene3D	G3DSA:3.40.50.360		2.3E-35
748	SUPERFAMILY	SSF52218		3.54E-22
748	SUPERFAMILY	SSF52218		3.54E-22
1733	Pfam	PF06713	Bacterial PH domain	2.0E-15
2828	Pfam	PF06082	Exopolysaccharide biosynthesis protein YbjH	1.3E-5
4367	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	7.0
2415	Coils	Coil		0
3656	Gene3D	G3DSA:3.40.50.1820		3.9E-16
3656	PANTHER	PTHR17630:SF73		1.1E-27
3656	SUPERFAMILY	SSF53474		6.69E-20
3656	PANTHER	PTHR17630		1.1E-27
222	Pfam	PF05713	Bacterial mobilisation protein (MobC)	3.4E-8
222	MobiDBLite	mobidb-lite	consensus disorder prediction	0
1972	Pfam	PF12987	Domain of unknown function, B. Theta Gene description (DUF3871)	7.3E-144
2496	PANTHER	PTHR43838:SF2		5.5E-138
2496	SUPERFAMILY	SSF52518		3.4E-53
2496	Gene3D	G3DSA:3.40.50.970		4.5E-32
2496	Gene3D	G3DSA:3.40.50.970		1.0E-13
2496	Pfam	PF02775	Thiamine pyrophosphate enzyme, C-terminal TPP binding domain	3.9E-23
2496	PANTHER	PTHR43838		5.5E-138
1683	Gene3D	G3DSA:3.40.50.2000		2.5E-28
1683	CDD	cd03820	GT1_amsD_like	2.9464E-88
1683	Pfam	PF00534	Glycosyl transferases group 1	7.1E-27
1683	SUPERFAMILY	SSF53756		1.3E-53
931	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	6.0
1569	Gene3D	G3DSA:3.90.550.10		3.9E-7
1569	SUPERFAMILY	SSF53448		3.56E-15
3470	Pfam	PF14053	Domain of unknown function (DUF4248)	6.2E-25
1671	PANTHER	PTHR30273		1.1E-53
1671	Pfam	PF04773	FecR protein	4.5E-20
1671	Pfam	PF16344	Domain of unknown function (DUF4974)	4.2E-12
720	PANTHER	PTHR36120:SF2		1.6E-119
720	SUPERFAMILY	SSF53743		2.35E-29
720	PANTHER	PTHR36120		1.6E-119
2763	SUPERFAMILY	SSF56059		2.72E-9
2763	Gene3D	G3DSA:3.30.470.20		1.1E-19
2807	Hamap	MF_01521	Probable manganese efflux pump MntP [mntP].	24.898
2807	Pfam	PF02659	Putative manganese efflux pump	1.9E-48
2807	PANTHER	PTHR35529:SF1		9.5E-61
2807	PANTHER	PTHR35529		9.5E-61
3405	MobiDBLite	mobidb-lite	consensus disorder prediction	0
3594	Coils	Coil		0
1630	Pfam	PF04383	KilA-N domain	1.8E-25
1630	ProSiteProfiles	PS51301	KilA-N domain profile.	14.515
1630	SMART	SM01252		5.6E-60
472	TIGRFAM	TIGR02757	TIGR02757: TIGR02757 family protein	4.7E-64
472	Pfam	PF09674	Protein of unknown function (DUF2400)	8.4E-59
1550	PANTHER	PTHR30489:SF0		7.1E-53
1550	Pfam	PF02687	FtsX-like permease family	4.5E-8
1550	PANTHER	PTHR30489		7.1E-53
3924	Pfam	PF14126	Domain of unknown function (DUF4293)	6.2E-44
164	Gene3D	G3DSA:3.40.50.450		8.8E-26
164	SUPERFAMILY	SSF52309		4.27E-8
164	SUPERFAMILY	SSF52309		4.27E-8
1058	PANTHER	PTHR33452		1.4E-31
1058	Pfam	PF07681	DoxX	1.9E-16
1058	PANTHER	PTHR33452:SF1		1.4E-31
1034	Pfam	PF02472	Biopolymer transport protein ExbD/TolR	1.0E-18
3651	PANTHER	PTHR30538:SF1		2.6E-127
3651	Gene3D	G3DSA:3.80.30.20		8.6E-8
3651	PANTHER	PTHR30538		2.6E-127
544	SUPERFAMILY	SSF47729		2.06E-9
544	MobiDBLite	mobidb-lite	consensus disorder prediction	0
544	Gene3D	G3DSA:4.10.520.10		2.1E-13
544	Pfam	PF00216	Bacterial DNA-binding protein	6.8E-5
4225	Pfam	PF01757	Acyltransferase family	4.4E-22
4225	PANTHER	PTHR37312		1.6E-29
960	SUPERFAMILY	SSF142906		1.15E-39
960	PANTHER	PTHR35145		8.1E-33
960	Pfam	PF04237	YjbR	5.1E-25
2603	Pfam	PF08800	VirE N-terminal domain	2.5E-26
4069	Gene3D	G3DSA:1.10.10.10		0.006
4069	Gene3D	G3DSA:1.10.10.60		6.5E-4
2791	Coils	Coil		0
406	Pfam	PF09697	Protein of unknown function (Porph_ging)	8.4E-9
406	TIGRFAM	TIGR01200	GLPGLI: GLPGLI family protein	1.6E-69
1918	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	6.0
1918	Coils	Coil		0
3477	Pfam	PF08842	Fimbrillin-A associated anchor proteins Mfa1 and Mfa2	9.1E-74
714	Pfam	PF13084	Domain of unknown function (DUF3943)	2.4E-40
3524	TIGRFAM	TIGR03780	Bac_Flav_CT_N: Bacteroides conjugative transposon TraN protein	4.0E-131
3524	Pfam	PF13595	Domain of unknown function (DUF4138)	1.1E-105
3529	Pfam	PF13605	Domain of unknown function (DUF4141)	1.9E-25
3529	Gene3D	G3DSA:1.20.58.430		1.2E-4
3093	Gene3D	G3DSA:3.40.1440.10		7.0E-11
676	Pfam	PF14053	Domain of unknown function (DUF4248)	2.0E-25
4262	Coils	Coil		0
3682	MobiDBLite	mobidb-lite	consensus disorder prediction	0
2674	Pfam	PF16215	Protein of unknown function (DUF4876)	5.6E-65
2674	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	7.0
2674	Gene3D	G3DSA:2.60.40.1260		6.1E-4
2452	Pfam	PF14053	Domain of unknown function (DUF4248)	4.1E-24
2753	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	6.0
2753	Pfam	PF13590	Domain of unknown function (DUF4136)	4.1E-28
3020	Gene3D	G3DSA:3.30.70.560		1.8E-20
3020	Pfam	PF01288	7,8-dihydro-6-hydroxymethylpterin-pyrophosphokinase (HPPK)	6.4E-14
3020	SUPERFAMILY	SSF55083		8.76E-20
3020	PANTHER	PTHR43071		6.0E-18
663	Pfam	PF05523	WxcM-like, C-terminal	1.5E-52
663	SUPERFAMILY	SSF51182		3.56E-39
663	Gene3D	G3DSA:2.60.120.10		7.0E-30
173	Gene3D	G3DSA:1.10.10.10		3.5E-4
1292	MobiDBLite	mobidb-lite	consensus disorder prediction	0
4028	Gene3D	G3DSA:3.60.60.10		2.8E-43
4028	PANTHER	PTHR12994		3.0E-152
4028	PANTHER	PTHR12994:SF17		3.0E-152
4028	Pfam	PF03577	Peptidase family C69	8.0E-7
4028	Pfam	PF03577	Peptidase family C69	2.9E-110
3189	PANTHER	PTHR13627		6.3E-15
3189	PANTHER	PTHR13627:SF28		6.3E-15
3189	Pfam	PF04991	LicD family	2.3E-11
709	Pfam	PF14052	Capsule assembly protein Wzi	2.9E-34
2271	Pfam	PF14123	Domain of unknown function (DUF4290)	5.9E-81
2271	MobiDBLite	mobidb-lite	consensus disorder prediction	0
3035	Gene3D	G3DSA:2.40.160.20		2.4E-5
3035	Pfam	PF13568	Outer membrane protein beta-barrel domain	8.1E-36
1989	Pfam	PF05717	IS66 Orf2 like protein	6.3E-30
1989	PANTHER	PTHR36455		9.5E-41
4152	Coils	Coil		0
2175	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	7.0
2175	Pfam	PF14298	Domain of unknown function (DUF4374)	4.6E-15
678	SUPERFAMILY	SSF63829		3.07E-12
678	SUPERFAMILY	SSF63829		3.07E-12
678	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	6.0
678	Gene3D	G3DSA:2.120.10.30		1.2E-9
4212	Coils	Coil		0
3553	Gene3D	G3DSA:2.40.160.10		7.4E-27
3553	SUPERFAMILY	SSF56935		1.1E-9
3681	Coils	Coil		0
3681	Pfam	PF04568	Mitochondrial ATPase inhibitor, IATP	1.5E-5
3681	Gene3D	G3DSA:1.20.5.500		1.9E-5
3293	Pfam	PF11589	Domain of unknown function (DUF3244)	8.1E-31
3715	Pfam	PF04301	Protein of unknown function (DUF452)	5.8E-40
1091	Gene3D	G3DSA:2.60.40.1120		0.0016
1091	SUPERFAMILY	SSF49464		8.5E-9
2945	Pfam	PF07505	Protein of unknown function (DUF5131)	7.5E-42
2107	MobiDBLite	mobidb-lite	consensus disorder prediction	0
2805	Pfam	PF01914	MarC family integral membrane protein	1.9E-30
2805	PANTHER	PTHR33508:SF1		5.0E-46
2805	PANTHER	PTHR33508		5.0E-46
3756	Pfam	PF01610	Transposase	1.9E-55
3756	PANTHER	PTHR33498		1.7E-28
2458	Pfam	PF14897	EpsG family	1.9E-24
1767	MobiDBLite	mobidb-lite	consensus disorder prediction	0
3105	Pfam	PF08401	Domain of unknown function (DUF1738)	2.7E-32
521	Pfam	PF12732	YtxH-like protein	1.3E-12
117	SUPERFAMILY	SSF48230		3.02E-21
117	Gene3D	G3DSA:1.50.10.100		1.0E-21
3884	Pfam	PF03852	DNA mismatch endonuclease Vsr	7.7E-7
1816	Pfam	PF14093	Domain of unknown function (DUF4271)	8.4E-58
2072	Pfam	PF11307	Protein of unknown function (DUF3109)	9.1E-82
994	Coils	Coil		0
994	Pfam	PF12864	Protein of unknown function (DUF3822)	9.2E-91
1808	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	8.0
3442	Pfam	PF01103	Surface antigen	1.4E-7
3442	PANTHER	PTHR12815		8.9E-12
3442	Gene3D	G3DSA:2.40.160.50		6.0E-28
182	Pfam	PF11325	Domain of unknown function (DUF3127)	4.1E-29
2588	Gene3D	G3DSA:3.90.550.10		1.4E-12
2588	Pfam	PF00535	Glycosyl transferase family 2	1.2E-6
2588	SUPERFAMILY	SSF53448		8.81E-13
1275	MobiDBLite	mobidb-lite	consensus disorder prediction	0
3320	Pfam	PF06803	Protein of unknown function (DUF1232)	2.1E-10
1665	Gene3D	G3DSA:2.40.128.130		5.5E-4
1665	Pfam	PF12099	Protein of unknown function (DUF3575)	4.2E-39
3912	MobiDBLite	mobidb-lite	consensus disorder prediction	0
2326	Pfam	PF03571	Peptidase family M49	4.2E-8
2326	Pfam	PF03571	Peptidase family M49	1.5E-36
2326	PANTHER	PTHR23422		1.5E-111
1412	Pfam	PF01757	Acyltransferase family	1.3E-21
1412	PANTHER	PTHR23028		1.2E-39
1988	PANTHER	PTHR33609		1.9E-33
1988	PANTHER	PTHR33609:SF1		1.9E-33
564	SUPERFAMILY	SSF52266		3.66E-13
564	SUPERFAMILY	SSF52266		3.66E-13
564	Gene3D	G3DSA:3.40.50.1110		4.9E-14
564	CDD	cd00229	SGNH_hydrolase	3.73737E-4
1636	MobiDBLite	mobidb-lite	consensus disorder prediction	0
2746	PANTHER	PTHR34387		1.6E-14
2746	PIRSF	PIRSF029033		1.2E-83
2746	Pfam	PF04402	Protein of unknown function (DUF541)	5.3E-17
2764	Pfam	PF01066	CDP-alcohol phosphatidyltransferase	2.4E-11
2455	Pfam	PF04230	Polysaccharide pyruvyl transferase	2.0E-35
4314	MobiDBLite	mobidb-lite	consensus disorder prediction	0
3985	Pfam	PF13787	Protein of unknown function with HXXEE motif	1.8E-20
1998	Gene3D	G3DSA:3.40.50.620		1.4E-24
1998	SUPERFAMILY	SSF52402		2.28E-11
1772	Pfam	PF14127	Domain of unknown function (DUF4294)	5.7E-63
463	Coils	Coil		0
463	Pfam	PF14058	PcfK-like protein	4.3E-39
2284	TIGRFAM	TIGR00544	lgt: prolipoprotein diacylglyceryl transferase	7.2E-50
2284	Hamap	MF_01147	Prolipoprotein diacylglyceryl transferase [lgt].	15.758
2284	PANTHER	PTHR30589		2.1E-64
2284	Pfam	PF01790	Prolipoprotein diacylglyceryl transferase	3.9E-71
682	Gene3D	G3DSA:1.10.10.10		1.1E-17
682	Pfam	PF10771	Winged helix-turn-helix domain (DUF2582)	5.7E-21
3513	Coils	Coil		0
4275	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	5.0
2223	Gene3D	G3DSA:3.80.30.20		1.3E-5
2223	SUPERFAMILY	SSF102114		5.23E-8
3601	Gene3D	G3DSA:3.60.10.10		1.8E-34
3601	CDD	cd09084	EEP-2	7.17856E-90
3601	PANTHER	PTHR15822		2.5E-16
3601	SUPERFAMILY	SSF56219		1.96E-33
3601	Pfam	PF03372	Endonuclease/Exonuclease/phosphatase family	2.3E-15
3505	Coils	Coil		0
2837	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	5.0
2349	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	6.0
213	Pfam	PF03235	Protein of unknown function DUF262	5.3E-24
35	Gene3D	G3DSA:2.60.40.1190		4.0E-16
426	Pfam	PF09357	RteC protein	1.1E-25
211	Gene3D	G3DSA:2.60.40.10		0.02
211	Gene3D	G3DSA:2.60.40.10		0.35
211	Gene3D	G3DSA:2.60.40.10		0.26
971	Pfam	PF15562	Immunity protein 17	8.8E-22
1143	Pfam	PF12725	Protein of unknown function (DUF3810)	1.1E-102
765	Coils	Coil		0
3779	MobiDBLite	mobidb-lite	consensus disorder prediction	0
568	Pfam	PF14897	EpsG family	4.7E-46
2432	Pfam	PF04170	NlpE N-terminal domain	2.4E-13
2432	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	6.0
382	Pfam	PF14907	Uncharacterised nucleotidyltransferase	1.2E-60
780	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	6.0
3521	Pfam	PF12988	Domain of unknown function, B. Theta Gene description (DUF3872)	4.7E-58
3521	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	6.0
1093	Coils	Coil		0
1867	Pfam	PF09922	Cell wall-active antibiotics response 4TMS YvqF	4.6E-9
3045	Pfam	PF11276	Protein of unknown function (DUF3078)	8.1E-28
2410	Gene3D	G3DSA:3.10.450.50		2.7E-19
2410	Pfam	PF12680	SnoaL-like domain	2.6E-10
2410	SUPERFAMILY	SSF54427		1.18E-25
227	Coils	Coil		0
1051	MobiDBLite	mobidb-lite	consensus disorder prediction	0
1950	Pfam	PF11188	Protein of unknown function (DUF2975)	4.3E-17
3006	Pfam	PF13588	Type I restriction enzyme R protein N terminus (HSDR_N)	2.0E-42
3295	SUPERFAMILY	SSF53756		4.65E-6
1106	Pfam	PF02472	Biopolymer transport protein ExbD/TolR	1.1E-21
1106	PANTHER	PTHR30558		1.6E-25
1106	PANTHER	PTHR30558:SF7		1.6E-25
2914	PANTHER	PTHR11927:SF9		1.3E-29
2914	PANTHER	PTHR11927		1.3E-29
2914	CDD	cd11301	Fut1_Fut2_like	8.06453E-64
2914	Pfam	PF01531	Glycosyl transferase family 11	1.6E-23
1793	MobiDBLite	mobidb-lite	consensus disorder prediction	0
4041	Pfam	PF13568	Outer membrane protein beta-barrel domain	8.1E-24
4041	Gene3D	G3DSA:2.40.160.20		1.7E-9
2381	Pfam	PF01965	DJ-1/PfpI family	6.6E-14
2381	Gene3D	G3DSA:3.40.50.880		9.3E-22
2381	SUPERFAMILY	SSF52317		1.4E-21
1232	Coils	Coil		0
2053	Pfam	PF02674	Colicin V production protein	6.5E-27
2053	PANTHER	PTHR37306		2.5E-30
2408	Pfam	PF10706	Aminoglycoside-2''-adenylyltransferase	1.7E-7
4127	Pfam	PF16150	Domain of unknown function (DUF4858)	4.6E-17
1925	Pfam	PF08842	Fimbrillin-A associated anchor proteins Mfa1 and Mfa2	2.5E-15
3341	Pfam	PF13280	WYL domain	5.6E-34
3341	PANTHER	PTHR34580:SF3		6.9E-31
3341	PANTHER	PTHR34580		6.9E-31
1075	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	6.0
715	Gene3D	G3DSA:2.40.160.20		5.8E-7
4302	MobiDBLite	mobidb-lite	consensus disorder prediction	0
4375	Pfam	PF14064	HmuY protein	3.2E-37
4375	CDD	cd12105	HmuY	1.7131E-25
2029	Pfam	PF14898	Domain of unknown function (DUF4491)	2.9E-42
3992	MobiDBLite	mobidb-lite	consensus disorder prediction	0
3768	Pfam	PF11325	Domain of unknown function (DUF3127)	1.6E-33
1498	Pfam	PF12866	Protein of unknown function (DUF3823)	2.4E-57
2663	Pfam	PF11026	Protein of unknown function (DUF2721)	4.8E-34
3092	Pfam	PF05857	TraX protein	6.0E-41
2780	ProSiteProfiles	PS51257	Prokaryotic membrane lipoprotein lipid attachment site profile.	6.0
3298	MobiDBLite	mobidb-lite	consensus disorder prediction	0
